ROAD_AGE,LANE_COUNT,SPEED_LIMIT,Snow_Route,Snow_Removal_Designate,Maintenance_Group,Neighbourhood_Name,route_id,Road_Surface_Type,Road_Structure_Type,TRAFFIC_VOLUME,STREET_NAME,OBJECTID,ROAD_ID
40.0,2,50.0,2,2,1,59,0,1,0,3617.0,Kerr,4701233,16946
40.0,2,50.0,0,1,1,49,0,1,0,2178.0,Berini,4701235,2555
40.0,2,50.0,2,2,1,59,0,1,0,3617.0,Kerr,4701236,2586
51.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4701239,2875
51.0,2,50.0,1,1,1,47,0,1,0,5499.0,Boychuk,4701246,3008
51.0,2,50.0,1,1,1,47,0,1,0,5499.0,Boychuk,4701247,3006
51.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4701248,2877
41.0,2,50.0,2,1,1,49,0,1,0,4843.0,Gray,4701271,2505
51.0,2,50.0,1,1,1,47,0,1,0,5499.0,Boychuk,4701286,3063
51.0,2,50.0,1,1,1,47,0,1,0,5499.0,Boychuk,4701287,3027
51.0,2,50.0,1,1,1,47,0,1,0,5499.0,Boychuk,4701288,3024
51.0,2,50.0,1,1,1,47,0,1,0,5499.0,Boychuk,4701289,3022
53.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4701293,2895
53.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4701295,2896
53.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4701296,2893
59.0,2,50.0,0,1,1,48,0,1,0,14521.0,Central,4701322,2423
59.0,2,50.0,0,1,1,48,0,1,0,14521.0,Central,4701323,2421
59.0,2,50.0,0,1,1,48,0,1,0,14521.0,Central,4701324,2420
59.0,2,50.0,0,1,1,48,0,1,0,14521.0,Central,4701325,2418
66.0,2,50.0,1,1,1,48,0,1,0,12042.0,108th,4701329,2321
66.0,2,50.0,1,1,1,48,0,1,0,12042.0,108th,4701335,2322
57.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4701367,2979
56.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4701372,2974
56.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4701373,2977
56.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4701392,2965
56.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4701394,2963
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701409,3273
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701414,3272
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701416,3351
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701423,3311
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701424,3289
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701425,3279
45.0,2,50.0,2,1,1,44,0,1,0,4626.0,McKercher,4701448,16927
47.0,2,50.0,2,1,1,44,0,1,0,14508.0,Kingsmere,4701457,3721
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701461,3437
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701465,3435
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701466,3431
40.0,2,50.0,0,1,1,49,0,1,0,4843.0,Gray,4701475,17163
40.0,2,50.0,2,1,1,58,0,1,0,1024.0,Waterbury,4701502,3934
41.0,2,50.0,2,1,1,44,0,1,0,3577.0,Weyakwin,4701503,3930
41.0,2,50.0,2,1,1,58,0,1,0,3426.0,Kingsmere,4701530,3869
41.0,2,50.0,2,1,1,58,0,1,0,3426.0,Kingsmere,4701538,3857
40.0,2,50.0,2,1,1,58,0,1,0,1024.0,Waterbury,4701540,3935
40.0,2,50.0,2,1,1,58,0,1,0,1024.0,Waterbury,4701541,3919
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701558,3393
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701559,3360
60.0,2,50.0,2,1,1,42,0,1,0,5932.0,Arlington,4701560,3359
49.0,2,50.0,2,1,1,45,0,1,0,9728.0,Acadia,4701563,3571
49.0,2,50.0,2,1,1,45,0,1,0,9728.0,Acadia,4701564,3572
49.0,2,50.0,2,1,1,45,0,1,0,9728.0,Acadia,4701569,3570
75.0,4,50.0,1,1,2,33,0,1,0,11332.0,Clarence,4701581,5745
76.0,2,50.0,2,2,3,26,0,1,0,1143.0,Temperance,4701585,2832
75.0,4,50.0,1,1,2,33,0,1,0,10961.0,Clarence,4701586,2815
75.0,4,50.0,1,1,2,33,0,1,0,11568.0,Clarence,4701588,2811
47.0,2,50.0,2,1,1,44,0,1,0,14508.0,Kingsmere,4701615,3697
47.0,2,50.0,2,1,1,44,0,1,0,6220.0,Kingsmere,4701635,3797
47.0,2,50.0,2,1,1,44,0,1,0,6220.0,Kingsmere,4701636,3720
59.0,3,50.0,1,1,1,8,0,1,0,27223.0,33rd,4701646,9376
57.0,2,50.0,0,1,1,8,0,1,0,3594.0,Richardson,4701651,10051
57.0,2,50.0,0,1,1,8,0,1,0,3594.0,Richardson,4701659,10024
77.0,2,50.0,0,2,3,12,0,1,0,1880.0,16th,4701677,6442
59.0,2,50.0,0,2,3,12,0,1,0,1880.0,16th,4701678,6444
59.0,2,50.0,0,2,3,12,0,1,0,1880.0,16th,4701679,6445
77.0,2,50.0,0,2,3,12,0,1,0,1880.0,16th,4701681,6432
72.0,2,50.0,0,2,3,14,0,1,0,1299.0,19th,4701689,6685
72.0,2,50.0,0,2,3,14,0,1,0,1299.0,19th,4701694,6689
116.0,4,50.0,0,1,3,14,0,1,0,13166.0,20th,4701695,6693
116.0,4,50.0,0,1,3,14,0,1,0,13166.0,20th,4701696,6606
63.0,2,50.0,2,1,3,15,0,1,0,1769.0,Rusholme,4701703,7558
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4701705,4452
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4701708,4451
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4701725,4468
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4701728,4467
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4701729,4444
61.0,2,50.0,2,1,2,27,0,1,0,9071.0,Broadway,4701730,5567
61.0,2,50.0,2,1,2,27,0,1,0,9071.0,Broadway,4701731,5563
61.0,2,50.0,2,1,2,27,0,1,0,9071.0,Broadway,4701732,5561
61.0,2,50.0,2,1,2,27,0,1,0,9071.0,Broadway,4701733,5513
61.0,2,50.0,2,1,2,27,0,1,0,9071.0,Broadway,4701734,5512
68.0,2,50.0,1,1,2,30,0,1,0,6844.0,Clarence,4701735,4708
68.0,2,50.0,1,1,2,30,0,1,0,6844.0,Clarence,4701736,4707
70.0,2,50.0,1,1,2,32,0,1,0,7479.0,Clarence,4701749,5365
70.0,2,50.0,1,1,2,32,0,1,0,7479.0,Clarence,4701750,5363
45.0,2,50.0,2,1,1,44,0,1,0,2971.0,Kingsmere,4701774,3834
60.0,2,50.0,2,1,1,42,0,1,0,4378.0,7th,4701782,3373
60.0,2,50.0,0,1,1,42,0,1,0,4378.0,7th,4701784,4154
60.0,2,50.0,2,1,1,42,0,1,0,4378.0,7th,4701786,4163
65.0,2,50.0,2,1,1,43,0,1,0,3241.0,Main,4701790,4075
65.0,2,50.0,2,1,1,43,0,1,0,3241.0,Main,4701791,4074
65.0,2,50.0,2,1,1,43,0,1,0,3241.0,Main,4701792,4071
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701794,3308
60.0,2,50.0,2,1,1,42,0,1,0,4378.0,7th,4701797,3369
60.0,2,50.0,2,1,1,42,0,1,0,4378.0,7th,4701798,3366
60.0,2,50.0,2,1,1,42,0,1,0,7022.0,Arlington,4701799,3348
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4701800,3307
77.0,2,50.0,0,1,3,50,0,1,0,6332.0,Queen,4701804,7102
